Fips,State_fips,Pop,State_pop,Ratio,Date,Proj_inc_deaths,True_inc_deaths,Naive_proj_deaths,Naive_true_deaths
37035,37,159852,10367022,0.015419278554632179,20210529,77.0,117.0,1.1872844487066778,1.8040555908919649
37035,37,159852,10367022,0.015419278554632179,20210605,85.0,67.0,1.3106386771437353,1.033091663160356
37035,37,159852,10367022,0.015419278554632179,20210612,69.0,119.0,1.0639302202696204,1.8348941480012293
37035,37,159852,10367022,0.015419278554632179,20210619,80.0,72.0,1.2335422843705743,1.1101880559335169
37035,37,159852,10367022,0.015419278554632179,20210626,67.0,73.0,1.033091663160356,1.125607334488149
37035,37,159852,10367022,0.015419278554632179,20210703,61.0,15.0,0.9405759918325629,0.23128917831948267
37035,37,159852,10367022,0.015419278554632179,20210710,37.0,49.0,0.5705133065213907,0.7555446491769767
37035,37,159852,10367022,0.015419278554632179,20210717,40.0,37.0,0.6167711421852872,0.5705133065213907
37035,37,159852,10367022,0.015419278554632179,20210724,45.0,53.0,0.693867534958448,0.8172217633955055
37035,37,159852,10367022,0.015419278554632179,20210731,54.0,65.0,0.8326410419501377,1.0022531060510915
37035,37,159852,10367022,0.015419278554632179,20210807,78.0,101.0,1.20270372726131,1.55734713401785
37035,37,159852,10367022,0.015419278554632179,20210814,120.0,90.0,1.8503134265558614,1.387735069916896
37035,37,159852,10367022,0.015419278554632179,20210821,118.0,230.0,1.819474869446597,3.546434067565401
37035,37,159852,10367022,0.015419278554632179,20210828,217.0,262.0,3.3459834463551825,4.039850981313631
37035,37,159852,10367022,0.015419278554632179,20210904,324.0,392.0,4.995846251700826,6.044357193415814
37035,37,159852,10367022,0.015419278554632179,20210911,416.0,366.0,6.414419878726986,5.643455950995377
37035,37,159852,10367022,0.015419278554632179,20210918,397.0,544.0,6.1214535861889745,8.388087533719904
37035,37,159852,10367022,0.015419278554632179,20210925,521.0,490.0,8.033444126963365,7.555446491769768
37035,37,159852,10367022,0.015419278554632179,20211002,486.0,499.0,7.493769377551239,7.694219998761457
37035,37,159852,10367022,0.015419278554632179,20211009,471.0,496.0,7.2624801992317565,7.647962163097561
37035,37,159852,10367022,0.015419278554632179,20211016,451.0,351.0,6.954094628139113,5.412166772675895
37035,37,159852,10367022,0.015419278554632179,20211023,336.0,311.0,5.180877594356412,4.795395630490607
37035,37,159852,10367022,0.015419278554632179,20211030,272.0,285.0,4.194043766859952,4.394494388070171
37035,37,159852,10367022,0.015419278554632179,20211106,228.0,196.0,3.5155955104561367,3.022178596707907
37035,37,159852,10367022,0.015419278554632179,20211113,186.0,167.0,2.867985811161585,2.575019518623574
37035,37,159852,10367022,0.015419278554632179,20211120,149.0,186.0,2.2974725046401945,2.867985811161585
37035,37,159852,10367022,0.015419278554632179,20211127,147.0,82.0,2.2666339475309303,1.2643808414798385
37035,37,159852,10367022,0.015419278554632179,20211204,113.0,136.0,1.7423784766734363,2.097021883429976
37035,37,159852,10367022,0.015419278554632179,20211211,123.0,151.0,1.896571262219758,2.328311061749459
37035,37,159852,10367022,0.015419278554632179,20211218,146.0,145.0,2.251214668976298,2.235795390421666
37035,37,159852,10367022,0.015419278554632179,20211225,164.0,112.0,2.528761682959677,1.726959198118804
37035,37,159852,10367022,0.015419278554632179,20220101,144.0,193.0,2.2203761118670338,2.9759207610440104
37035,37,159852,10367022,0.015419278554632179,20220108,184.0,193.0,2.837147254052321,2.9759207610440104
37035,37,159852,10367022,0.015419278554632179,20220115,261.0,285.0,4.024431702758998,4.394494388070171
37035,37,159852,10367022,0.015419278554632179,20220122,372.0,290.0,5.73597162232317,4.471590780843332
37035,37,159852,10367022,0.015419278554632179,20220129,345.0,401.0,5.319651101348102,6.183130700407504
37035,37,159852,10367022,0.015419278554632179,20220205,430.0,502.0,6.630289778491837,7.740477834425354
37035,37,159852,10367022,0.015419278554632179,20220212,453.0,568.0,6.9849331852483765,8.758150219031078
37035,37,159852,10367022,0.015419278554632179,20220219,561.0,483.0,8.650215269148653,7.4475115418873425
37035,37,159852,10367022,0.015419278554632179,20220226,476.0,352.0,7.339576592004917,5.427586051230527
37035,37,159852,10367022,0.015419278554632179,20220305,332.0,263.0,5.119200480137883,4.055270259868263
37035,37,159852,10367022,0.015419278554632179,20220312,233.0,159.0,3.5926919032292974,2.4516652901865164
37035,37,159852,10367022,0.015419278554632179,20220319,150.0,136.0,2.312891783194827,2.097021883429976
37035,37,159852,10367022,0.015419278554632179,20220326,127.0,116.0,1.9582483764382868,1.7886363123373328
37035,37,159852,10367022,0.015419278554632179,20220402,115.0,41.0,1.7732170337827005,0.6321904207399193
37035,37,159852,10367022,0.015419278554632179,20220409,55.0,43.0,0.8480603205047699,0.6630289778491837
37035,37,159852,10367022,0.015419278554632179,20220416,41.0,76.0,0.6321904207399193,1.1718651701520455
37035,37,159852,10367022,0.015419278554632179,20220423,60.0,29.0,0.9251567132779307,0.4471590780843332
37035,37,159852,10367022,0.015419278554632179,20220430,33.0,42.0,0.5088361923028619,0.6476096992945515
37035,37,159852,10367022,0.015419278554632179,20220507,33.0,1172.0,0.5088361923028619,18.071394466028913
37037,37,75070,10367022,0.007241230895429758,20200620,122.95238,104.0,0.8903265533113124,0.7530880131246948
37037,37,75070,10367022,0.007241230895429758,20200627,100.308655,95.0,0.7263581301092714,0.687916935065827
37037,37,75070,10367022,0.007241230895429758,20200704,119.399124,80.0,0.8645966266497044,0.5792984716343806
