Date,State_fips,Fips,Pop,State_pop,Ratio,Proj_state_inc_deaths,True_state_inc_deaths,True_county_cum_deaths,True_county_inc_deaths,Naive_proj_deaths,Naive_true_deaths,True_county_inc_deaths_tm_4,True_county_inc_deaths_tm_5,True_county_inc_deaths_tm_6,True_county_inc_deaths_tm_7,True_county_inc_deaths_tm_8,True_county_inc_deaths_tm_9,True_county_inc_deaths_tm_10,True_county_inc_deaths_tm_11
20200620,37,37001,169185,10367022,0.016319537085963547,122.95238,104.0,35.0,3.0,2.006525881470286,1.697231856940209,,,,,,,,
20200627,37,37001,169185,10367022,0.016319537085963547,100.308655,95.0,36.0,1.0,1.6369908118094723,1.550356023166537,,,,,,,,
20200704,37,37001,169185,10367022,0.016319537085963547,119.399124,80.0,37.0,1.0,1.9485384345241803,1.3055629668770838,,,,,,,,
20200711,37,37001,169185,10367022,0.016319537085963547,100.119064,106.0,37.0,0.0,1.6338967833626172,1.729870931112136,,,,,,,,
20200718,37,37001,169185,10367022,0.016319537085963547,120.17633,133.0,39.0,2.0,1.9612220835334815,2.1704984324331518,,,,,,,,
20200725,37,37001,169185,10367022,0.016319537085963547,131.0,148.0,40.0,1.0,2.137859358261225,2.415291488722605,,,,,,,,
20200801,37,37001,169185,10367022,0.016319537085963547,152.0,188.0,41.0,1.0,2.480569637066459,3.068072972161147,,,,,,,,
20200808,37,37001,169185,10367022,0.016319537085963547,162.0,195.0,41.0,0.0,2.6437650079260946,3.1823097317628917,,,,,,,,
20200815,37,37001,169185,10367022,0.016319537085963547,208.0,186.0,42.0,1.0,3.394463713880418,3.0354338979892197,,,,,,,,
20200822,37,37001,169185,10367022,0.016319537085963547,149.0,176.0,44.0,2.0,2.4316110258085684,2.8722385271295843,,,,,,,,
20200829,37,37001,169185,10367022,0.016319537085963547,165.0,162.0,46.0,2.0,2.6927236191839854,2.6437650079260946,,,,,,,,
20200905,37,37001,169185,10367022,0.016319537085963547,157.0,205.0,46.0,0.0,2.562167322496277,3.345505102622527,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0
20200912,37,37001,169185,10367022,0.016319537085963547,176.0,160.0,48.0,2.0,2.8722385271295843,2.6111259337541677,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
20200919,37,37001,169185,10367022,0.016319537085963547,157.0,187.0,48.0,0.0,2.562167322496277,3.051753435075183,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
20200926,37,37001,169185,10367022,0.016319537085963547,171.0,198.0,54.0,6.0,2.7906408416997666,3.2312683430207825,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0
20201003,37,37001,169185,10367022,0.016319537085963547,171.0,189.0,56.0,2.0,2.7906408416997666,3.0843925092471105,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0
20201010,37,37001,169185,10367022,0.016319537085963547,177.0,139.0,59.0,3.0,2.8885580642155477,2.268415654948933,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0
20201017,37,37001,169185,10367022,0.016319537085963547,162.0,169.0,59.0,0.0,2.6437650079260946,2.7580017675278397,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0
20201024,37,37001,169185,10367022,0.016319537085963547,162.0,215.0,72.0,13.0,2.6437650079260946,3.5087004734821625,6.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0
20201031,37,37001,169185,10367022,0.016319537085963547,198.0,230.0,88.0,16.0,3.2312683430207825,3.753493529771616,2.0,6.0,0.0,2.0,0.0,2.0,2.0,1.0
20201107,37,37001,169185,10367022,0.016319537085963547,221.0,229.0,93.0,5.0,3.606617695997944,3.737173992685652,3.0,2.0,6.0,0.0,2.0,0.0,2.0,2.0
20201114,37,37001,169185,10367022,0.016319537085963547,223.0,154.0,96.0,3.0,3.639256770169871,2.513208711238386,0.0,3.0,2.0,6.0,0.0,2.0,0.0,2.0
20201121,37,37001,169185,10367022,0.016319537085963547,200.0,252.0,96.0,0.0,3.2639074171927094,4.112523345662814,13.0,0.0,3.0,2.0,6.0,0.0,2.0,0.0
20201128,37,37001,169185,10367022,0.016319537085963547,257.0,214.0,97.0,1.0,4.194121031092632,3.492380936396199,16.0,13.0,0.0,3.0,2.0,6.0,0.0,2.0
20201205,37,37001,169185,10367022,0.016319537085963547,242.0,298.0,104.0,7.0,3.9493279748031784,4.863222051617137,5.0,16.0,13.0,0.0,3.0,2.0,6.0,0.0
20201212,37,37001,169185,10367022,0.016319537085963547,315.0,284.0,112.0,8.0,5.140654182078517,4.6347485324136475,3.0,5.0,16.0,13.0,0.0,3.0,2.0,6.0
20201219,37,37001,169185,10367022,0.016319537085963547,347.0,391.0,114.0,2.0,5.662879368829351,6.380939000611747,0.0,3.0,5.0,16.0,13.0,0.0,3.0,2.0
20201226,37,37001,169185,10367022,0.016319537085963547,408.0,352.0,116.0,2.0,6.658371131073127,5.7444770542591685,1.0,0.0,3.0,5.0,16.0,13.0,0.0,3.0
20210102,37,37001,169185,10367022,0.016319537085963547,367.0,359.0,117.0,1.0,5.989270110548622,5.858713813860914,7.0,1.0,0.0,3.0,5.0,16.0,13.0,0.0
20210109,37,37001,169185,10367022,0.016319537085963547,366.0,535.0,124.0,7.0,5.972950573462659,8.730952340990498,8.0,7.0,1.0,0.0,3.0,5.0,16.0,13.0
20210116,37,37001,169185,10367022,0.016319537085963547,537.0,592.0,169.0,45.0,8.763591415162425,9.66116595489042,2.0,8.0,7.0,1.0,0.0,3.0,5.0,16.0
20210123,37,37001,169185,10367022,0.016319537085963547,596.0,563.0,171.0,2.0,9.726444103234273,9.187899379397477,2.0,2.0,8.0,7.0,1.0,0.0,3.0,5.0
20210130,37,37001,169185,10367022,0.016319537085963547,583.0,592.0,172.0,1.0,9.514290121116748,9.66116595489042,1.0,2.0,2.0,8.0,7.0,1.0,0.0,3.0
20210206,37,37001,169185,10367022,0.016319537085963547,622.0,747.0,178.0,6.0,10.150752067469327,12.19069420321477,7.0,1.0,2.0,2.0,8.0,7.0,1.0,0.0
20210213,37,37001,169185,10367022,0.016319537085963547,613.0,520.0,203.0,25.0,10.003876233695655,8.486159284701044,45.0,7.0,1.0,2.0,2.0,8.0,7.0,1.0
20210220,37,37001,169185,10367022,0.016319537085963547,515.0,448.0,217.0,14.0,8.404561599271227,7.311152614511669,2.0,45.0,7.0,1.0,2.0,2.0,8.0,7.0
20210227,37,37001,169185,10367022,0.016319537085963547,421.0,310.0,223.0,6.0,6.870525113190653,5.0590564966487,1.0,2.0,45.0,7.0,1.0,2.0,2.0,8.0
20210306,37,37001,169185,10367022,0.016319537085963547,314.0,280.0,230.0,7.0,5.124334644992554,4.569470384069794,6.0,1.0,2.0,45.0,7.0,1.0,2.0,2.0
20210313,37,37001,169185,10367022,0.016319537085963547,253.0,196.0,233.0,3.0,4.128842882748778,3.198629268848855,25.0,6.0,1.0,2.0,45.0,7.0,1.0,2.0
20210320,37,37001,169185,10367022,0.016319537085963547,194.0,132.0,237.0,4.0,3.165990194676928,2.1541788953471883,14.0,25.0,6.0,1.0,2.0,45.0,7.0,1.0
20210327,37,37001,169185,10367022,0.016319537085963547,132.0,201.0,239.0,2.0,2.1541788953471883,3.280226954278673,6.0,14.0,25.0,6.0,1.0,2.0,45.0,7.0
20210403,37,37001,169185,10367022,0.016319537085963547,140.0,112.0,241.0,2.0,2.284735192034897,1.8277881536279172,7.0,6.0,14.0,25.0,6.0,1.0,2.0,45.0
20210410,37,37001,169185,10367022,0.016319537085963547,132.0,113.0,252.0,11.0,2.1541788953471883,1.844107690713881,3.0,7.0,6.0,14.0,25.0,6.0,1.0,2.0
20210417,37,37001,169185,10367022,0.016319537085963547,111.0,142.0,263.0,11.0,1.8114686165419538,2.3173742662068237,4.0,3.0,7.0,6.0,14.0,25.0,6.0,1.0
20210424,37,37001,169185,10367022,0.016319537085963547,130.0,137.0,263.0,0.0,2.121539821175261,2.235776580777006,2.0,4.0,3.0,7.0,6.0,14.0,25.0,6.0
20210501,37,37001,169185,10367022,0.016319537085963547,132.0,124.0,264.0,1.0,2.1541788953471883,2.02362259865948,2.0,2.0,4.0,3.0,7.0,6.0,14.0,25.0
20210508,37,37001,169185,10367022,0.016319537085963547,130.0,126.0,276.0,12.0,2.121539821175261,2.056261672831407,11.0,2.0,2.0,4.0,3.0,7.0,6.0,14.0
20210515,37,37001,169185,10367022,0.016319537085963547,115.0,82.0,277.0,1.0,1.876746764885808,1.338202041049011,11.0,11.0,2.0,2.0,4.0,3.0,7.0,6.0
20210522,37,37001,169185,10367022,0.016319537085963547,85.0,99.0,287.0,10.0,1.3871606523069016,1.6156341715103912,0.0,11.0,11.0,2.0,2.0,4.0,3.0,7.0
20210529,37,37001,169185,10367022,0.016319537085963547,77.0,117.0,287.0,0.0,1.256604355619193,1.909385839057735,1.0,0.0,11.0,11.0,2.0,2.0,4.0,3.0
20210605,37,37001,169185,10367022,0.016319537085963547,85.0,67.0,288.0,1.0,1.3871606523069016,1.0934089847595576,12.0,1.0,0.0,11.0,11.0,2.0,2.0,4.0
20210612,37,37001,169185,10367022,0.016319537085963547,69.0,119.0,288.0,0.0,1.1260480589314847,1.942024913229662,1.0,12.0,1.0,0.0,11.0,11.0,2.0,2.0
20210619,37,37001,169185,10367022,0.016319537085963547,80.0,72.0,289.0,1.0,1.3055629668770838,1.1750066701893753,10.0,1.0,12.0,1.0,0.0,11.0,11.0,2.0
20210626,37,37001,169185,10367022,0.016319537085963547,67.0,73.0,289.0,0.0,1.0934089847595576,1.191326207275339,0.0,10.0,1.0,12.0,1.0,0.0,11.0,11.0
20210703,37,37001,169185,10367022,0.016319537085963547,61.0,15.0,289.0,0.0,0.9954917622437763,0.24479305628945322,1.0,0.0,10.0,1.0,12.0,1.0,0.0,11.0
20210710,37,37001,169185,10367022,0.016319537085963547,37.0,49.0,288.0,-1.0,0.6038228721806512,0.7996573172122138,0.0,1.0,0.0,10.0,1.0,12.0,1.0,0.0
20210717,37,37001,169185,10367022,0.016319537085963547,40.0,37.0,288.0,0.0,0.6527814834385419,0.6038228721806512,1.0,0.0,1.0,0.0,10.0,1.0,12.0,1.0
20210724,37,37001,169185,10367022,0.016319537085963547,45.0,53.0,288.0,0.0,0.7343791688683596,0.864935465556068,0.0,1.0,0.0,1.0,0.0,10.0,1.0,12.0
20210731,37,37001,169185,10367022,0.016319537085963547,54.0,65.0,288.0,0.0,0.8812550026420316,1.0607699105876305,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0
20210807,37,37001,169185,10367022,0.016319537085963547,78.0,101.0,288.0,0.0,1.2729238927051567,1.6482732456823184,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
20210814,37,37001,169185,10367022,0.016319537085963547,120.0,90.0,289.0,1.0,1.9583444503156258,1.4687583377367193,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0
20210821,37,37001,169185,10367022,0.016319537085963547,118.0,230.0,290.0,1.0,1.9257053761436986,3.753493529771616,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0
20210828,37,37001,169185,10367022,0.016319537085963547,217.0,262.0,292.0,2.0,3.54133954765409,4.27571871652245,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
20210904,37,37001,169185,10367022,0.016319537085963547,324.0,392.0,298.0,6.0,5.287530015852189,6.39725853769771,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
20210911,37,37001,169185,10367022,0.016319537085963547,416.0,366.0,306.0,8.0,6.788927427760836,5.972950573462659,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
20210918,37,37001,169185,10367022,0.016319537085963547,397.0,544.0,307.0,1.0,6.478856223127528,8.87782817476417,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
20210925,37,37001,169185,10367022,0.016319537085963547,521.0,490.0,310.0,3.0,8.502478821787008,7.9965731721221385,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0
20211002,37,37001,169185,10367022,0.016319537085963547,486.0,499.0,310.0,0.0,7.931295023778284,8.14344900589581,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
20211009,37,37001,169185,10367022,0.016319537085963547,471.0,496.0,323.0,13.0,7.686501967488831,8.09449039463792,8.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0
20211016,37,37001,169185,10367022,0.016319537085963547,451.0,351.0,332.0,9.0,7.36011122576956,5.728157517173205,1.0,8.0,6.0,2.0,1.0,1.0,0.0,0.0
20211023,37,37001,169185,10367022,0.016319537085963547,336.0,311.0,334.0,2.0,5.4833644608837515,5.075376033734663,3.0,1.0,8.0,6.0,2.0,1.0,1.0,0.0
20211030,37,37001,169185,10367022,0.016319537085963547,272.0,285.0,342.0,8.0,4.438914087382085,4.651068069499611,0.0,3.0,1.0,8.0,6.0,2.0,1.0,1.0
20211106,37,37001,169185,10367022,0.016319537085963547,228.0,196.0,348.0,6.0,3.7208544555996887,3.198629268848855,13.0,0.0,3.0,1.0,8.0,6.0,2.0,1.0
20211113,37,37001,169185,10367022,0.016319537085963547,186.0,167.0,348.0,0.0,3.0354338979892197,2.7253626933559123,9.0,13.0,0.0,3.0,1.0,8.0,6.0,2.0
20211120,37,37001,169185,10367022,0.016319537085963547,149.0,186.0,348.0,0.0,2.4316110258085684,3.0354338979892197,2.0,9.0,13.0,0.0,3.0,1.0,8.0,6.0
20211127,37,37001,169185,10367022,0.016319537085963547,147.0,82.0,349.0,1.0,2.3989719516366415,1.338202041049011,8.0,2.0,9.0,13.0,0.0,3.0,1.0,8.0
20211204,37,37001,169185,10367022,0.016319537085963547,113.0,136.0,354.0,5.0,1.844107690713881,2.2194570436910426,6.0,8.0,2.0,9.0,13.0,0.0,3.0,1.0
20211211,37,37001,169185,10367022,0.016319537085963547,123.0,151.0,371.0,17.0,2.0073030615735163,2.4642500999804957,0.0,6.0,8.0,2.0,9.0,13.0,0.0,3.0
20211218,37,37001,169185,10367022,0.016319537085963547,146.0,145.0,375.0,4.0,2.382652414550678,2.3663328774647145,0.0,0.0,6.0,8.0,2.0,9.0,13.0,0.0
20211225,37,37001,169185,10367022,0.016319537085963547,164.0,112.0,375.0,0.0,2.676404082098022,1.8277881536279172,1.0,0.0,0.0,6.0,8.0,2.0,9.0,13.0
20220101,37,37001,169185,10367022,0.016319537085963547,144.0,193.0,376.0,1.0,2.3500133403787506,3.1496706575909648,5.0,1.0,0.0,0.0,6.0,8.0,2.0,9.0
20220108,37,37001,169185,10367022,0.016319537085963547,184.0,193.0,376.0,0.0,3.002794823817293,3.1496706575909648,17.0,5.0,1.0,0.0,0.0,6.0,8.0,2.0
20220115,37,37001,169185,10367022,0.016319537085963547,261.0,285.0,377.0,1.0,4.259399179436486,4.651068069499611,4.0,17.0,5.0,1.0,0.0,0.0,6.0,8.0
20220122,37,37001,169185,10367022,0.016319537085963547,372.0,290.0,377.0,0.0,6.070867795978439,4.732665754929429,0.0,4.0,17.0,5.0,1.0,0.0,0.0,6.0
20220129,37,37001,169185,10367022,0.016319537085963547,345.0,401.0,388.0,11.0,5.6302402946574235,6.544134371471382,1.0,0.0,4.0,17.0,5.0,1.0,0.0,0.0
20220205,37,37001,169185,10367022,0.016319537085963547,430.0,502.0,415.0,27.0,7.017400946964325,8.1924076171537,0.0,1.0,0.0,4.0,17.0,5.0,1.0,0.0
20220212,37,37001,169185,10367022,0.016319537085963547,453.0,568.0,427.0,12.0,7.392750299941487,9.269497064827295,1.0,0.0,1.0,0.0,4.0,17.0,5.0,1.0
20220219,37,37001,169185,10367022,0.016319537085963547,561.0,483.0,436.0,9.0,9.15526030522555,7.882336412520393,0.0,1.0,0.0,1.0,0.0,4.0,17.0,5.0
20220226,37,37001,169185,10367022,0.016319537085963547,476.0,352.0,441.0,5.0,7.768099652918648,5.7444770542591685,11.0,0.0,1.0,0.0,1.0,0.0,4.0,17.0
20220305,37,37001,169185,10367022,0.016319537085963547,332.0,263.0,447.0,6.0,5.418086312539898,4.292038253608413,27.0,11.0,0.0,1.0,0.0,1.0,0.0,4.0
20220312,37,37001,169185,10367022,0.016319537085963547,233.0,159.0,447.0,0.0,3.8024521410295065,2.5948063966682042,12.0,27.0,11.0,0.0,1.0,0.0,1.0,0.0
20220319,37,37001,169185,10367022,0.016319537085963547,150.0,136.0,450.0,3.0,2.4479305628945323,2.2194570436910426,9.0,12.0,27.0,11.0,0.0,1.0,0.0,1.0
20220326,37,37001,169185,10367022,0.016319537085963547,127.0,116.0,451.0,1.0,2.0725812099173706,1.8930663019717715,5.0,9.0,12.0,27.0,11.0,0.0,1.0,0.0
20220402,37,37001,169185,10367022,0.016319537085963547,115.0,41.0,455.0,4.0,1.876746764885808,0.6691010205245055,6.0,5.0,9.0,12.0,27.0,11.0,0.0,1.0
20220409,37,37001,169185,10367022,0.016319537085963547,55.0,43.0,456.0,1.0,0.8975745397279951,0.7017400946964325,0.0,6.0,5.0,9.0,12.0,27.0,11.0,0.0
20220416,37,37001,169185,10367022,0.016319537085963547,41.0,76.0,468.0,12.0,0.6691010205245055,1.2402848185332296,3.0,0.0,6.0,5.0,9.0,12.0,27.0,11.0
20220423,37,37001,169185,10367022,0.016319537085963547,60.0,29.0,472.0,4.0,0.9791722251578129,0.4732665754929429,1.0,3.0,0.0,6.0,5.0,9.0,12.0,27.0
20220430,37,37001,169185,10367022,0.016319537085963547,33.0,42.0,476.0,4.0,0.5385447238367971,0.6854205576104689,4.0,1.0,3.0,0.0,6.0,5.0,9.0,12.0
20220507,37,37001,169185,10367022,0.016319537085963547,33.0,1172.0,488.0,12.0,0.5385447238367971,19.126497464749278,1.0,4.0,1.0,3.0,0.0,6.0,5.0,9.0
20200620,37,37003,36491,10367022,0.003519911503997966,122.95238,104.0,0.0,0.0,0.43278148737022915,0.36607079641578844,,,,,,,,
20200627,37,37003,36491,10367022,0.003519911503997966,100.308655,95.0,0.0,0.0,0.3530775879288321,0.33439159287980674,,,,,,,,
20200704,37,37003,36491,10367022,0.003519911503997966,119.399124,80.0,1.0,1.0,0.42027435064705426,0.2815929203198373,,,,,,,,
20200711,37,37003,36491,10367022,0.003519911503997966,100.119064,106.0,1.0,0.0,0.3524102463083918,0.3731106194237844,,,,,,,,
20200718,37,37003,36491,10367022,0.003519911503997966,120.17633,133.0,1.0,0.0,0.42301004846895573,0.46814823003172945,,,,,,,,
20200725,37,37003,36491,10367022,0.003519911503997966,131.0,148.0,2.0,1.0,0.4611084070237335,0.520946902591699,,,,,,,,
20200801,37,37003,36491,10367022,0.003519911503997966,152.0,188.0,2.0,0.0,0.5350265486076908,0.6617433627516176,,,,,,,,
20200808,37,37003,36491,10367022,0.003519911503997966,162.0,195.0,2.0,0.0,0.5702256636476705,0.6863827432796034,,,,,,,,
20200815,37,37003,36491,10367022,0.003519911503997966,208.0,186.0,2.0,0.0,0.7321415928315769,0.6547035397436216,,,,,,,,
20200822,37,37003,36491,10367022,0.003519911503997966,149.0,176.0,2.0,0.0,0.524466814095697,0.619504424703642,,,,,,,,
20200829,37,37003,36491,10367022,0.003519911503997966,165.0,162.0,2.0,0.0,0.5807853981596643,0.5702256636476705,,,,,,,,
20200905,37,37003,36491,10367022,0.003519911503997966,157.0,205.0,3.0,1.0,0.5526261061276806,0.721581858319583,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20200912,37,37003,36491,10367022,0.003519911503997966,176.0,160.0,3.0,0.0,0.619504424703642,0.5631858406396746,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20200919,37,37003,36491,10367022,0.003519911503997966,157.0,187.0,5.0,2.0,0.5526261061276806,0.6582234512476196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20200926,37,37003,36491,10367022,0.003519911503997966,171.0,198.0,7.0,2.0,0.6019048671836522,0.6969424777915972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20201003,37,37003,36491,10367022,0.003519911503997966,171.0,189.0,8.0,1.0,0.6019048671836522,0.6652632742556156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20201010,37,37003,36491,10367022,0.003519911503997966,177.0,139.0,8.0,0.0,0.62302433620764,0.48926769905571726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20201017,37,37003,36491,10367022,0.003519911503997966,162.0,169.0,9.0,1.0,0.5702256636476705,0.5948650441756562,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20201024,37,37003,36491,10367022,0.003519911503997966,162.0,215.0,9.0,0.0,0.5702256636476705,0.7567809733595626,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
20201031,37,37003,36491,10367022,0.003519911503997966,198.0,230.0,10.0,1.0,0.6969424777915972,0.8095796459195321,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
20201107,37,37003,36491,10367022,0.003519911503997966,221.0,229.0,12.0,2.0,0.7779004423835505,0.8060597344155341,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0
20201114,37,37003,36491,10367022,0.003519911503997966,223.0,154.0,12.0,0.0,0.7849402653915464,0.5420663716156867,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0
20201121,37,37003,36491,10367022,0.003519911503997966,200.0,252.0,13.0,1.0,0.7039823007995932,0.8870176990074874,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
20201128,37,37003,36491,10367022,0.003519911503997966,257.0,214.0,17.0,4.0,0.9046172565274773,0.7532610618555647,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
20201205,37,37003,36491,10367022,0.003519911503997966,242.0,298.0,18.0,1.0,0.8518185839675078,1.048933628191394,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
20201212,37,37003,36491,10367022,0.003519911503997966,315.0,284.0,19.0,1.0,1.1087721237593593,0.9996548671354223,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0
20201219,37,37003,36491,10367022,0.003519911503997966,347.0,391.0,26.0,7.0,1.221409291887294,1.3762853980632046,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
20201226,37,37003,36491,10367022,0.003519911503997966,408.0,352.0,29.0,3.0,1.43612389363117,1.239008849407284,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
20210102,37,37003,36491,10367022,0.003519911503997966,367.0,359.0,30.0,1.0,1.2918075219672536,1.2636482299352698,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0
20210109,37,37003,36491,10367022,0.003519911503997966,366.0,535.0,31.0,1.0,1.2882876104632555,1.8831526546389117,1.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0
20210116,37,37003,36491,10367022,0.003519911503997966,537.0,592.0,42.0,11.0,1.8901924776469077,2.083787610366796,7.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0
20210123,37,37003,36491,10367022,0.003519911503997966,596.0,563.0,54.0,12.0,2.097867256382788,1.9817101767508547,3.0,7.0,1.0,1.0,4.0,1.0,0.0,2.0
20210130,37,37003,36491,10367022,0.003519911503997966,583.0,592.0,59.0,5.0,2.052108406830814,2.083787610366796,1.0,3.0,7.0,1.0,1.0,4.0,1.0,0.0
20210206,37,37003,36491,10367022,0.003519911503997966,622.0,747.0,59.0,0.0,2.1893849554867346,2.6293738934864805,1.0,1.0,3.0,7.0,1.0,1.0,4.0,1.0
20210213,37,37003,36491,10367022,0.003519911503997966,613.0,520.0,71.0,12.0,2.157705751950753,1.8303539820789423,11.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0
20210220,37,37003,36491,10367022,0.003519911503997966,515.0,448.0,72.0,1.0,1.8127544245589524,1.5769203537910887,12.0,11.0,1.0,1.0,3.0,7.0,1.0,1.0
20210227,37,37003,36491,10367022,0.003519911503997966,421.0,310.0,74.0,2.0,1.4818827431831436,1.0911725662393694,5.0,12.0,11.0,1.0,1.0,3.0,7.0,1.0
20210306,37,37003,36491,10367022,0.003519911503997966,314.0,280.0,76.0,2.0,1.1052522122553612,0.9855752211194304,0.0,5.0,12.0,11.0,1.0,1.0,3.0,7.0
20210313,37,37003,36491,10367022,0.003519911503997966,253.0,196.0,82.0,6.0,0.8905376105114854,0.6899026547836014,12.0,0.0,5.0,12.0,11.0,1.0,1.0,3.0
20210320,37,37003,36491,10367022,0.003519911503997966,194.0,132.0,82.0,0.0,0.6828628317756054,0.4646283185277315,1.0,12.0,0.0,5.0,12.0,11.0,1.0,1.0
20210327,37,37003,36491,10367022,0.003519911503997966,132.0,201.0,82.0,0.0,0.4646283185277315,0.7075022123035911,2.0,1.0,12.0,0.0,5.0,12.0,11.0,1.0
20210403,37,37003,36491,10367022,0.003519911503997966,140.0,112.0,82.0,0.0,0.4927876105597152,0.3942300884477722,2.0,2.0,1.0,12.0,0.0,5.0,12.0,11.0
20210410,37,37003,36491,10367022,0.003519911503997966,132.0,113.0,82.0,0.0,0.4646283185277315,0.39774999995177013,6.0,2.0,2.0,1.0,12.0,0.0,5.0,12.0
20210417,37,37003,36491,10367022,0.003519911503997966,111.0,142.0,83.0,1.0,0.3907101769437742,0.49982743356771114,0.0,6.0,2.0,2.0,1.0,12.0,0.0,5.0
20210424,37,37003,36491,10367022,0.003519911503997966,130.0,137.0,83.0,0.0,0.45758849551973557,0.4822278760477213,0.0,0.0,6.0,2.0,2.0,1.0,12.0,0.0
20210501,37,37003,36491,10367022,0.003519911503997966,132.0,124.0,83.0,0.0,0.4646283185277315,0.43646902649574776,0.0,0.0,0.0,6.0,2.0,2.0,1.0,12.0
20210508,37,37003,36491,10367022,0.003519911503997966,130.0,126.0,84.0,1.0,0.45758849551973557,0.4435088495037437,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0
20210515,37,37003,36491,10367022,0.003519911503997966,115.0,82.0,84.0,0.0,0.40478982295976607,0.28863274332783323,1.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0
20210522,37,37003,36491,10367022,0.003519911503997966,85.0,99.0,84.0,0.0,0.2991924778398271,0.3484712388957986,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0
20210529,37,37003,36491,10367022,0.003519911503997966,77.0,117.0,84.0,0.0,0.27103318580784336,0.411829645967762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
20210605,37,37003,36491,10367022,0.003519911503997966,85.0,67.0,84.0,0.0,0.2991924778398271,0.23583407076786372,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20210612,37,37003,36491,10367022,0.003519911503997966,69.0,119.0,85.0,1.0,0.24287389377585963,0.41886946897575794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
20210619,37,37003,36491,10367022,0.003519911503997966,80.0,72.0,85.0,0.0,0.2815929203198373,0.25343362828785354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20210626,37,37003,36491,10367022,0.003519911503997966,67.0,73.0,85.0,0.0,0.23583407076786372,0.25695353979185154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20210703,37,37003,36491,10367022,0.003519911503997966,61.0,15.0,84.0,-1.0,0.2147146017438759,0.052798672559969485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20210710,37,37003,36491,10367022,0.003519911503997966,37.0,49.0,84.0,0.0,0.13023672564792474,0.17247566369590034,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20210717,37,37003,36491,10367022,0.003519911503997966,40.0,37.0,84.0,0.0,0.14079646015991865,0.13023672564792474,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20210724,37,37003,36491,10367022,0.003519911503997966,45.0,53.0,85.0,1.0,0.15839601767990846,0.1865553097118922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20210731,37,37003,36491,10367022,0.003519911503997966,54.0,65.0,85.0,0.0,0.19007522121589016,0.22879424775986779,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
